Pipe ID ,Pipe Identification,Pipe Diameter,Pipe Material,Pipe Roughness,Pipe Construction Year,Age ,Pipe Measured Length,Degradation rate,Effect factor,X_Coordinates,Y_Coordinates,Elevation_(m) with Sea level,BREAK_DATE,BREAK_YEAR,XCOORD,YCOORD,Break_Count,Pipe Location Description
24843,LN1008419,300,CI,95,1932,56,13.6,2,0.12,-79.50933074,43.64265634,115,9/7/2005,2005,304057.45,4833315.466,1,KEELE ST
25038,LN4023324,150,DIP,95,1968,56,201.68,1,0.4,-79.35744942,43.65980207,84,12/17/1994,1994,316275.646,4835331.555,1,COSMIC DR
25098,LN4036141,150,PVC,95,1995,56,231.3,2,0.12,-79.28404623,43.68088862,131,6/11/2007,2007,322206.722,4837672.646,1,BAINBRIDGE AVE
25201,LN2450422,300,DIP,95,1953,56,28,2,0.12,-79.23072537,43.73512544,171.0135414,1/24/2000,2000,326469.914,4843731.592,1,RATHBURN RD
25236,LN1009747,150,CI,95,1913,56,60.9,2,0.12,-79.53057731,43.68351658,143,1/5/2009,2009,302315.757,4837952.922,1,RAGLAN AVE
25590,LN4027624,150,CI,95,1950,56,179.39,2,0.12,-79.54638959,43.65917024,142,1/17/1996,1996,301034.718,4835248.963,1,MADELINE RD
25710,LN4022619,150,CI,130,1962,56,203.7,0.75,0.6,-79.43187158,43.70958277,172,2/7/2000,2000,310282.474,4840860.798,1,GOODYEAR CRES
25829,LN1366498,300,None,95,1930,56,206.47,2,0.12,-79.23941613,43.7221675,176,10/18/2006,2006,325773.566,4842289.184,1,LAKE SHORE BLVD E
25955,LN4031599,150,CI,130,1957,56,71.1,0.75,0.6,-79.36511585,43.76457479,140,3/1/1994,1994,315653.63,4846953.136,1,PENGARTH CRT
26080,LN2001242,300,CI,95,1948,56,2.4,2,0.12,-79.45022853,43.70940069,174,11/7/2006,2006,308794.15,4840833.042,1,ISLINGTON AVE
26489,LN1006856,150,CI,95,1951,56,162.4,2,0.12,-79.39538212,43.76008449,169,12/29/1993,1993,313204.38,4846464.793,1,DUPLEX AVE
26560,LN1013205,100,CI,120,1907,56,81.2,1.5,0.931034483,-79.53686829,43.7234092,138,8/17/2003,2003,301807.519,4842373.173,1,CHISHOLM AVE
26577,LN1351660,150,CI,95,1885,56,61.6,2,0.12,-79.30426755,43.7082093,126,1/30/1998,1998,320547.826,4840703.771,1,SUSSEX AVE
26800,LN108507,300,DIP,130,1980,56,137.3,0.75,0.6,-79.33293689,43.79125846,183.1067277,11/30/1997,1997,318238.142,4849946.446,1,NASHDENE RD
27158,LN12501,150,CI,120,1919,56,138.2,1.5,0.93220339,-79.38407307,43.64912614,87,11/13/2003,2003,314137.548,4834124.897,1,FLORENCE CRES
27206,LN4032059,150,PVC,95,1988,56,266.3,2,0.12,-79.49953497,43.61914846,97,1/24/2000,2000,304825.727,4830794.236,1,GIDEON CRT
27212,LN1355531,300,CI,130,1911,56,139.9729998,0.75,0.6,-79.50033879,43.62100629,99,1/5/2002,2002,304745.973,4831012.649,1,DANFORTH AVE
27412,LN4033520,150,CI,95,1958,56,100.5,2,0.12,-79.51331763,43.68687089,115,10/14/1995,1995,303724.718,4838326.672,1,PITKIN CRT
27575,LN2449147,150,UNK,95,1976,56,9.9,2,0.12,-79.35731414,43.65138777,77,5/12/2004,2004,316298.459,4834385.556,1,SULTAN POOL DR
27934,LN103818,150,CI,95,1954,56,98.3,2,0.12,-79.52468833,43.64099013,119,1/16/1999,1999,302791.893,4833225.189,1,BRIGSTOCK RD
28008,LN4031934,150,PVC,95,1985,56,168.33,2,0.12,-79.45716187,43.69939249,180.0780151,1/3/1992,1992,308232.336,4839732.187,1,SHARPECROFT BLVD
28168,LN2449825,150,CI,95,1949,56,481.18,2,0.12,-79.43603941,43.71968899,182.7408198,2/4/1995,1995,309938.655,4841980.052,1,HERNE HILL
28215,LN1008114,150,CICL,130,1911,56,136.7,0.75,0.6,-79.33128855,43.75003647,138,3/4/2000,2000,318371.89,4845352.382,1,MEDLAND CRES
28269,LN2006533,150,CI,95,1940,56,10.9,2,0.12,-79.24426926,43.75276427,159.8081375,1/24/1990,1990,325379.713,4845678.995,1,WOODHAVEN HTS
28522,LN4033816,200,CI,95,1974,56,58.1,2,0.12,-79.37147274,43.64316285,76,7/25/1991,1991,315143.533,4833472.309,1,LEDBURY ST
28988,LN1023456,150,CI,95,1907,56,1.1,2,0.12,-79.5197331,43.6948903,131,12/3/2002,2002,303202.83,4839221.849,1,ENDERBY RD
29011,LN4023382,150,CI,95,1956,56,96.8,2,0.12,-79.33246499,43.78105722,176,10/18/2005,2005,318272.568,4848803.674,1,NORTH PARK DR
29033,LN3008695,150,CI,110,1950,56,184.8,1.5,0.12,-79.49815663,43.62397621,99,5/29/1997,1997,304921.793,4831338.064,1,CURITY AVE
29105,LN1369704,150,CI,110,1924,56,2.3,1,0.4,-79.43984468,43.74343007,187,1/10/1996,1996,309632.407,4844611.307,1,REDPATH AVE
29124,LN112718,400,CI,95,1944,56,84.1,2,0.12,-79.55927447,43.65129415,145,1/25/1991,1991,300005.491,4834366.725,1,DENTON AVE
29201,LN1360282,150,CI,95,1877,56,142.4,2,0.12,-79.34556822,43.77970159,177,7/13/2015,2015,317210.156,4848648.836,1,WINDSOR ST
29205,LN2317,150,CI,110,1901,56,119.9,1.5,0.12,-79.53155356,43.6589051,138.3856799,2/7/1996,1996,302251.731,4835208.044,1,NAIRN AVE
29241,LN2450884,150,CI,95,1959,56,259.6,2,0.12,-79.42939506,43.6341694,89.11228252,10/16/1990,1990,310488.616,4832468.053,1,NORBY CRES
29317,LN119903,150,PVC,130,1981,56,343.5,0.25,0.6,-79.39486526,43.7478255,168,1/18/2010,2010,313246.462,4845105.592,1,WHITLEY CASTLE CRES
29385,LN105373,150,CI,95,1958,56,43.09,2,0.12,-79.47133994,43.64840388,79,1/17/2014,2014,307074.607,4834035.035,1,THORNBECK DR
29397,LN4035159,150,CI,130,1977,56,170.4,0.75,0.6,-79.23876398,43.72739095,173,3/18/1997,1997,325831.696,4842856.002,1,ROMNEY RD
29462,LN3008283,150,CI,95,1921,56,109.3519813,2,0.12,-79.29707838,43.69124556,128,3/31/1994,1994,321133.719,4838826.765,1,WESTWOOD AVE
29570,LN2447318,150,CI,95,1954,56,86.78,2,0.12,-79.52636609,43.74682197,157,6/23/2000,2000,302662.083,4844978.246,1,VASSAR DR
29685,LN1008629,150,CI,95,1941,56,1.2,2,0.12,-79.35270267,43.81007509,178.1839839,7/7/2004,2004,316624.975,4852029.443,1,GLENLAKE AVE
29689,LN4021355,150,CI,95,1955,56,69.6,2,0.12,-79.35346098,43.81035971,179,9/30/2007,2007,316573.051,4852056.361,1,SOUTHILL DR
29779,LN102280,150,CI,95,1925,56,251.2,2,0.12,-79.405839,43.79387122,187,12/2/2004,2004,312360.121,4850213.376,1,LAKESIDE AVE
29892,LN1022183,300,CI,95,1911,56,99.34035143,2,0.12,-79.22474347,43.77633517,157,11/14/1990,1990,326943.679,4848305.282,1,GERRARD ST E
30030,LN10890,150,CI,130,1919,56,295.5,0.75,0.6,-79.41330149,43.67679104,130,4/19/1991,1991,311771.913,4837211.05,1,MAHONEY AVE
30308,LN2449415,150,CI,95,1954,56,114.8,2,0.12,-79.55052711,43.72548738,135,6/23/2001,2001,300719.168,4842618.034,1,CLAYMORE DR
30584,LN104356,300,CI,95,1962,56,701.5053405,2,0.12,-79.41713391,43.70279921,167,11/28/2002,2002,311463.089,4840106.408,1,Corporate Dr
30659,LN106963,150,CI,95,1962,56,112.2,2,0.12,-79.37844102,43.66622522,108,6/26/1992,1992,314587.937,4836038.556,1,DUBARRY AVE
30713,LN100740,150,CI,130,1956,56,192.5407828,0.75,0.6,-79.39027273,43.70858205,158,7/20/2004,2004,313629.528,4840761.163,1,SUNDRIDGE DR
30944,LN4021343,150,CI,110,1954,56,213.9,1.5,0.12,-79.38919955,43.65475915,94,4/28/1993,1993,313714.732,4834756.736,1,TAVISTOCK RD
31045,LN10648,150,CI,95,1920,56,133,2,0.12,-79.53095294,43.5951419,89,11/29/1994,1994,302290.935,4828116.358,1,LAUDER AVE
31251,LN100846,150,CI,95,1956,56,99.9,2,0.12,-79.32033775,43.77581444,175,10/26/1997,1997,319247.191,4848220.431,1,STELLARTON RD
31365,LN2400446,200,CI,95,1958,56,2.3,2,0.12,-79.54445149,43.63217846,127,1/17/2003,2003,301198.518,4832247.002,1,ZORRA ST
31420,LN100058,300,AC,120,1972,56,750.1,1.5,0.931034483,-79.44222023,43.64300162,98,1/3/1991,1991,309448.857,4833437.746,1,VICTORIA PARK AVE
32264,LN2449282,150,CI,110,1952,56,100.6,1.5,0.12,-79.44384107,43.74387349,188.5311253,9/27/2000,2000,309306.573,4844658.904,1,RIMILTON AVE
32521,LN2446758,300,UNK,130,1966,56,94.8,0.75,0.6,-79.46358569,43.6636346,116,2/21/1997,1997,307719.167,4835744.65,1,LONGFIELD RD
32970,LN2446857,150,CI,95,1954,56,250.1,2,0.12,-79.3842345,43.64909613,87,2/8/1997,1997,314119.253,4834136.663,1,HAVENRIDGE DR
32974,LN3008205,150,CI,110,1939,56,229.6,1.5,0.12,-79.50552431,43.67496797,99,3/23/2007,2007,304347.744,4836986.669,1,HEATHER RD
700,LN105906,200,DIP,110,1969,57,44.75,1.5,0.14,-79.38813318,43.7101688,159,1/23/2009,2009,313792.649,4840917.48,1,MORNELLE CRT
1564,LN105728,200,DIP,110,1969,57,380.9,1.5,0.14,-79.30040949,43.80898157,186,3/11/1999,1999,320842.202,4851911.103,1,CHARLOTTETOWN BLVD
1797,LN4021322,150,DIP,110,1969,57,527.6,1.5,0.14,-79.22364392,43.74611893,156,11/6/1998,1998,327033.823,4844954.792,1,HOLLYBERRY TRL
1862,LN4023156,300,DIP,110,1969,57,87.78,1.5,0.14,-79.22859978,43.76114878,159,1/24/1991,1991,326632.026,4846611.043,1,DON MILLS RD
2850,LN4028317,300,CI,110,1958,57,100.2,1.5,0.14,-79.53528947,43.60493915,102,12/10/2007,2007,301933.083,4829230.36,1,BATHURST ST
3275,LN1360050,150,CI,95,1929,57,87.6,2,0.14,-79.3385718,43.65447774,77,12/20/2005,2005,317799.501,4834748.524,1,CRESTVIEW RD
3413,LN4036398,300,CI,110,1951,57,360.9,1,0.425,-79.43274167,43.77066416,190,11/8/1996,1996,310188.692,4847630.273,1,SHEPPARD AVE W
3669,LN4012698,300,CI,95,1951,57,0.9,2,0.14,-79.29492439,43.75182466,165,1/2/1991,1991,321295.067,4845578.677,1,SHEPPARD AVE W
4726,LN4026840,200,CI,110,1961,57,136.3,1.5,0.14,-79.50708164,43.71545896,124,2/5/2004,2004,304205.559,4841498.503,1,GEORGE HENRY BLVD
4848,LN11137,150,CI,110,1920,57,284.6,1.5,0.14,-79.25824933,43.73208784,167,4/26/1990,1990,324261.238,4843369.794,1,CRAYDON AVE
4885,LN103218,150,CI,95,1952,57,208.23,2,0.14,-79.48872482,43.6855194,124,3/1/1999,1999,305688.099,4838173.339,1,BOEM AVE
5013,LN2447209,600,UNK,95,1951,57,916.7,2,0.14,-79.55127972,43.671845,154,12/28/2000,2000,300644.439,4836655.533,1,KIPLING AVE
5907,LN14220,200,PVC,120,1982,57,175.2,1,0.14,-79.41696885,43.69902536,174,9/4/2001,2001,311476.128,4839680.819,1,AUTUMN GLEN CRCL
5925,LN4022525,150,CI,95,1956,57,61.1,2,0.14,-79.20824736,43.76204628,140,12/6/1997,1997,328272.337,4846716.834,1,Almore Ave
6027,LN13088,150,CI,95,1922,57,85.1,2,0.14,-79.52238145,43.59084757,80,3/22/1994,1994,302971.185,4827656.731,1,ALAMEDA AVE
6630,LN1358651,150,DICL,110,1983,57,6.1,1.5,0.14,-79.38960173,43.79105423,179,7/24/2005,2005,313669.831,4849888.417,1,WESTLAKE AVE
6743,LN2427950,400,AC,95,1968,57,370.2,2,0.14,-79.55529445,43.6438827,139,8/29/1990,1990,300322.867,4833551.605,1,HIGHWAY 27 N
7020,LN102937,300,CI,95,1956,57,409,2,0.14,-79.57968508,43.72183886,162.1464504,12/28/1993,1993,298364.519,4842214.7,1,ELLESMERE RD
7482,LN4044929,300,CI,95,1971,57,1.8,2,0.14,-79.29026448,43.67905017,129,1/8/2003,2003,321698.213,4837478.318,1,OLD LESLIE ST
8209,LN2000399,200,CI,95,1957,57,61.9,2,0.14,-79.36359015,43.71044867,130,9/27/2005,2005,315773.348,4840966.078,1,THISTLE DOWN BLVD
8359,LN4034688,150,DIP,95,1958,57,91.7,2,0.14,-79.42993617,43.68671487,155,1/31/2011,2011,310419.349,4838306.118,1,BANGOR RD
8445,LN1354835,150,CI,95,1913,57,98.17,2,0.14,-79.38206505,43.66828838,112,3/5/2004,2004,314295.729,4836264.515,1,LN S QUEEN E BALSAM
8481,LN109128,300,AC,95,1956,57,63.5,2,0.14,-79.37748136,43.79618238,153.9930287,9/5/1992,1992,314636.907,4850489.74,1,LAWRENCE AVE E
8739,LN4026779,300,CI,95,1964,57,870.6,2,0.14,-79.43744276,43.64274083,98,2/7/2015,2015,309827.028,4833423.034,1,PARKWAY FOREST DR
8879,LN1017841,300,CI,95,1889,57,64.5,2,0.14,-79.40116008,43.75642864,170.9122475,12/9/2000,2000,312748.322,4846051.722,1,YONGE ST
9733,LN1354754,150,CI,95,1910,57,105.7,2,0.14,-79.29518296,43.74659065,165,3/7/1996,1996,321282.294,4844980.292,1,ARLINGTON AVE
10324,LN1351216,150,CI,120,1904,57,104.3,1,0.14,-79.51456524,43.70355605,129.9255051,10/9/2001,2001,303609.419,4840181.608,1,KIPPENDAVIE AVE
10714,LN2451337,200,CI,130,1964,57,96.87,0.75,0.628571429,-79.3009858,43.74308498,166,1/18/1999,1999,320815.35,4844589.766,1,AMORO DR
11430,LN1016424,300,CI,95,1887,57,56,2,0.14,-79.49675118,43.75602913,179,5/13/2015,2015,305049.392,4846010.581,1,BLOOR ST W
12703,LN1356835,150,CI,95,1933,57,90,2,0.14,-79.26137294,43.80366339,186,7/10/1999,1999,323987.558,4851319.44,1,BOULTON DR
13022,LN103891,150,CI,95,1957,57,251.3,2,0.14,-79.38149329,43.8048791,157,12/18/1993,1993,314325.066,4851443.566,1,FREEBORN CRES
13286,LN110551,300,CI,110,1988,57,116.7,1.5,0.14,-79.38857131,43.65045453,90,1/6/1998,1998,313781.156,4834287.747,1,MORRISH RD
14223,LN10825,150,CI,130,1926,57,66.2,0.75,0.628571429,-79.5349829,43.60395761,101,12/15/1992,1992,301972.918,4829107.252,1,JANE ST
14586,LN1011119,300,CI,95,1922,57,224.4,2,0.14,-79.34764239,43.68577221,119,1/11/2012,2012,317065.939,4838205.361,1,POPLAR PLAINS RD
14627,LN119848,300,DIP,95,1960,57,298.3,2,0.14,-79.34157468,43.66486505,82.01833455,8/16/2011,2011,317548.372,4835890.229,1,BUSHBY DR MCCOWAN N RAMP
14799,LN1018558,150,CI,95,1889,57,188.7841567,2,0.14,-79.44000374,43.74339661,187.1556923,12/24/2009,2009,309603.309,4844602.756,1,SIMPSON AVE
15609,LN2451673,300,None,95,1923,57,93.98,2,0.14,-79.58033383,43.74181397,155,11/4/1997,1997,298314.077,4844431.196,1,TWENTY SIXTH ST
15918,LN1024851,300,CI,95,1952,57,7.6,2,0.14,-79.30219581,43.74381268,166,10/26/1999,1999,320715.206,4844672.15,1,YONGE ST
16314,LN102989,150,DIP,95,1977,57,2.8,1,0.425,-79.24710165,43.71592871,162,3/3/2012,2012,325173.09,4841577.471,1,HEALE AVE
16929,LN107740,200,PVC,95,1981,57,81.2,2,0.14,-79.53464585,43.709625,133,12/22/2008,2008,301996.154,4840840.015,1,CARDWELL AVE
16950,LN4024282,150,CI,95,1956,57,265.6,2,0.14,-79.35960856,43.67861232,117,4/30/2007,2007,316098.995,4837428.555,1,ALLENWOOD CRES
17146,LN4035334,150,CI,95,1957,57,91.4,2,0.14,-79.28093062,43.76104029,164,3/13/1990,1990,322425.287,4846582.524,1,GODDARD ST
18159,LN4027058,150,DIP,95,1976,57,55.7,2,0.14,-79.40778247,43.74070036,164,12/2/1999,1999,312200.82,4844307.43,1,CASHEW CRT
18358,LN108652,400,DIP,95,1985,57,11.2,2,0.14,-79.25801962,43.69516468,130,3/7/1994,1994,324298.583,4839284.603,1,SHEPPARD AVE E
18811,LN2449696,150,CI,95,1932,57,93.4,2,0.14,-79.54416849,43.701047,148,7/11/1994,1994,301225.982,4839901.521,1,MEADOWVALE DR
19033,LN103003,200,CI,110,1946,57,182.1,1.5,0.14,-79.40087255,43.70779285,165.1067528,1/21/2008,2008,312763.716,4840651.219,1,HEALE AVE
19132,LN1360166,400,DICL,95,1988,57,78.3,2,0.14,-79.42814664,43.78910145,188,1/29/2014,2014,310529.047,4849678.498,1,BREMNER BLVD
19753,LN4050857,150,PVC,95,2001,57,169.5,2,0.14,-79.48780925,43.71823444,157.0782905,12/21/2005,2005,305766.451,4841810.778,1,SHILTON RD
19981,LN2446248,150,CI,95,1944,57,88.6,2,0.14,-79.36105851,43.74845045,145,1/26/1997,1997,315977.772,4845184.378,1,RINGLEY AVE
20286,LN3007921,400,CI,95,1959,57,164.7760822,2,0.14,-79.43947318,43.79028404,191,11/24/2004,2004,309654.555,4849808.767,1,OVERLEA BLVD
20478,LN4023154,300,CI,95,1958,57,106.3,2,0.14,-79.43044173,43.66087595,111,8/5/2016,2016,310390.97,4835450.653,1,FLORAL PKWY
20613,LN107204,200,DIP,95,1974,57,294.9,2,0.14,-79.17555406,43.7896703,123,5/2/1991,1991,330908.275,4849800.279,1,WAYFORD CRES
21528,LN3007908,250,CI,110,1964,57,96.4,1.5,0.14,-79.53966748,43.60302353,100,6/24/2011,2011,301578.531,4829021.15,1,WILLIAM MORGAN DR
21997,LN2449927,300,CI,95,,57,65.5,2,0.14,-79.50753431,43.73031714,153,1/2/1991,1991,304166.367,4843150.306,1,PENLEA AVE
22173,LN100984,150,CI,130,1950,57,163.3,0.75,0.628571429,-79.38141074,43.66673376,109,12/5/1995,1995,314343.313,4836093.159,1,PRESLEY AVE
22714,LN1358008,150,CI,95,1910,57,91.7,2,0.14,-79.58787022,43.75346439,157,11/1/1991,1991,297702.88,4845742.28,1,GREENLAW AVE
22834,LN2452899,150,UNK,95,1962,57,158.9,2,0.14,-79.29238318,43.79966531,179,1/10/1990,1990,321487.747,4850884.53,1,PETERLEE AVE
22925,LN4026390,150,CI,120,1962,57,354.8,1,0.14,-79.22052452,43.74481956,156,12/22/1992,1992,327282.924,4844797.213,1,ALDENHAM CRES
23208,LN4027374,150,CI,110,1964,57,194.6317873,1,0.425,-79.42293387,43.72217729,177,3/31/2005,2005,310996.315,4842241.063,1,HENDON AVE
23629,LN2446048,100,CI,95,1963,57,23.3,2,0.14,-79.42158082,43.64129414,89,5/21/1995,1995,311109.823,4833267.299,1,RATHLYN CRT
23706,LN4024492,150,CI,130,1955,57,78.2,0.75,0.628571429,-79.38324558,43.74393955,157.7604731,2/23/2003,2003,314183.755,4844686.339,1,BROADLEAF RD
23710,LN2452661,150,CI,115,1923,57,445.1,1,0.14,-79.26876599,43.70101524,151,9/9/1998,1998,323422.733,4839917.975,1,LAKE SHORE BLVD W
23910,LN2447652,250,CI,95,1954,57,171.5789697,2,0.14,-79.23492135,43.73075622,179,11/3/1995,1995,326140.85,4843234.158,1,DIXON RD
24837,LN17402,400,PVC,95,2006,57,417.2,2,0.14,-79.51125163,43.64725792,118,6/15/1998,1998,303877.99,4833926.661,1,ALBION RD
25207,LN1353327,150,CI,120,1913,57,234.1709656,1.5,0.948275862,-79.5559535,43.64970065,143,1/5/1994,1994,300267.37,4834215.145,1,GARFIELD AVE
25892,LN11989,300,PVC,95,1996,57,223.5,2,0.14,-79.32010271,43.78165149,182,4/23/2001,2001,319258.935,4848878.578,1,SCARLETT RD
25900,LN104833,200,CI,95,1951,57,114.1,2,0.14,-79.52468762,43.62728401,113,9/4/2000,2000,302793.479,4831704.051,1,CEDAR BRAE BLVD
26174,LN4034375,150,CI,110,1962,57,150.3,1.5,0.14,-79.44662707,43.71322989,178,2/28/2006,2006,309085.366,4841250.312,1,LESGAY CRES
26614,LN2450511,150,CI,95,1963,57,49.0005088,2,0.14,-79.51487614,43.70427665,130,3/3/2004,2004,303585.934,4840258.748,1,HARROP AVE
26872,LN106020,200,PVC,95,,57,94.9,2,0.14,-79.40438926,43.64807039,94,1/30/2009,2009,312493.956,4834013.274,1,HUPFIELD TRL
27369,LN2450018,150,CI,95,1951,57,298.8,2,0.14,-79.26931882,43.78292587,175,11/11/1991,1991,323348.086,4849017.904,1,ANGLESEY BLVD
27844,LN15866,150,CI,110,1952,57,121.7,1.5,0.14,-79.57883514,43.64440903,140,1/9/1996,1996,298417.971,4833621.122,1,WALWYN AVE
28393,LN2000220,50,COP,95,1966,57,18.1,1,0.425,-79.50846583,43.7021655,126,1/20/2002,2002,304104.913,4840014.679,1,ARDUA ST
28436,LN4024249,150,CI,115,1957,57,64.3,1,0.14,-79.40999101,43.68194741,149,8/28/2015,2015,312045.27,4837779.44,1,CHASE RD
28487,LN16143,300,CI,95,1963,57,45.8,2,0.14,-79.28932049,43.69283745,125.2353947,3/10/2015,2015,321754.387,4839005.441,1,WRIGHT AVE
28493,LN2452901,150,CI,110,1958,57,86.5,1.5,0.14,-79.1641427,43.76775746,105,11/5/2015,2015,331823.178,4847368.658,1,PRINCESS ANNE CRES
28567,LN2446568,250,DIP,110,1981,57,67,1.5,0.14,-79.46829188,43.70775296,173,3/11/2006,2006,307343.457,4840633.125,1,ELMBROOK CRES
28597,LN1023967,150,CI,95,1891,57,59.2,2,0.14,-79.26815807,43.70719728,151,11/7/1997,1997,323470.797,4840613.005,1,RICHMOND ST W
28814,LN55076,150,PVC,95,2006,57,105.12,2,0.14,-79.38305985,43.64688126,83,6/20/2004,2004,314220.916,4833879.15,1,PORTSDOWN RD
29032,LN2003994,150,UNK,95,1963,57,38.7,2,0.14,-79.49821031,43.62406348,99.59737655,5/29/1997,1997,304921.793,4831338.064,1,INGLEPORT PL
29096,LN2453607,200,CI,110,1958,57,174,1.5,0.14,-79.51040559,43.64017006,113.688349,1/3/2002,2002,303951.458,4833119.579,1,PARAGON RD
29602,LN3001128,400,CI,95,1958,57,1.7,2,0.14,-79.39607346,43.6532926,96,3/6/2015,2015,313176.361,4834612.307,1,THORNCLIFFE PARK DR
30061,LN104389,150,CI,95,1956,57,105.4,2,0.14,-79.55385877,43.70233769,153,2/14/1998,1998,300447.403,4840032.719,1,LARKHALL AVE
30239,LN2449119,150,UNK,95,1962,57,32.7,2,0.14,-79.54839163,43.63460994,131,7/27/2004,2004,300873.422,4832521.173,1,KENNING PL
30459,LN2447363,150,CI,95,1923,57,96.55081732,1,0.425,-79.52129634,43.70513819,137.0044009,11/16/1996,1996,303078.496,4840358.135,1,FOCH AVE
30702,LN1359206,150,CI,95,1913,57,89.9,2,0.14,-79.38995143,43.70840931,158,4/26/1990,1990,313656.384,4840735.336,1,MORRISON AVE
30916,LN107102,150,AC,110,1952,57,560.5391486,1.5,0.14,-79.53621141,43.63747475,123.1537648,12/9/2010,2010,301862.674,4832840.457,1,FLERIMAC RD
31450,LN1350626,150,CI,95,1919,57,78.83943787,2,0.14,-79.56836204,43.6594391,145,9/10/1996,1996,299272.36,4835279.125,1,CRAWFORD ST
32344,LN4030407,200,CI,95,1958,57,61.2,2,0.14,-79.51802681,43.61527117,103,1/25/2006,2006,303331.042,4830373.114,1,RAYOAK DR
32900,LN1015154,150,CI,120,1911,57,26.2,1.5,0.949790795,-79.37904455,43.65170171,86,9/28/2003,2003,314554.93,4834421.786,1,INDIAN RD
154,LN1360542,300,DICL,120,1968,58,89.3,1,0.16,-79.44726323,43.64187453,97,1/19/2001,2001,309035.575,4833332.654,1,RONCESVALLES AVE
350,LN100481,150,DIP,110,1968,58,353.3,1.5,0.16,-79.51735495,43.6528109,121,1/4/1999,1999,303393.428,4834544.363,1,ORANGEWOOD CRES
354,LN100482,150,DIP,110,1968,58,308.7,1.5,0.16,-79.48699984,43.73938383,172.7732262,12/3/1994,1994,305832.018,4844175.569,1,ORANGEWOOD CRES
684,LN107686,200,DIP,110,1968,58,34.1,1.5,0.16,-79.26344801,43.7268374,156,9/16/2004,2004,323849.247,4842794.341,1,MORNELLE CRT
825,LN2451475,250,UNK,95,1968,58,58.4,1,0.45,-79.46054657,43.73304761,191,5/24/1990,1990,307958.634,4843468.257,1,Humber College Blvd
1145,LN100485,150,DIP,110,1968,58,103.2,1.5,0.16,-79.3488986,43.68945929,122,10/30/2006,2006,316963.504,4838630.29,1,ADENCLIFF RD
1612,LN4029043,150,CI,95,1968,58,64,2,0.16,-79.32002487,43.74752548,158,3/2/1994,1994,319285.484,4845081.04,1,EDMONTON DR
1747,LN4023722,150,DIP,110,1968,58,225.28,1.5,0.16,-79.55238012,43.71420673,151,1/14/1999,1999,300565.695,4841356.166,1,LEACOCK CRES
1875,LN2448888,300,UNK,95,1968,58,232.4,1,0.45,-79.31015678,43.75911875,170.0638714,11/15/1996,1996,320073.118,4846360.337,1,FINCH AVE W
2164,LN4032070,300,CI,120,1958,58,136.9,1,0.16,-79.40243421,43.70236758,161,8/13/2002,2002,312651.809,4840052.297,1,BATHURST ST
2334,LN3009596,150,CI,95,1941,58,207.4,2,0.16,-79.4434085,43.7545703,186,12/30/1999,1999,309336.556,4845863.184,1,LANKIN BLVD
2590,LN2447954,150,CI,110,1963,58,158.8,1.5,0.16,-79.20848904,43.78822459,152,9/17/2007,2007,328252.994,4849617.334,1,BIRGITTA CRES
2713,LN4031653,300,CI,95,1958,58,7.3,2,0.16,-79.51666623,43.62861676,110,9/8/2000,2000,303432.181,4831852.81,1,BATHURST ST
2876,LN1353096,150,CI,110,1876,58,235.4,1.5,0.16,-79.32450376,43.75546135,166,4/26/2001,2001,318907.458,4845965.102,1,BELLWOODS AVE
2942,LN1358066,300,CI,110,1877,58,62.7,1.5,0.16,-79.50298625,43.60407659,84,12/31/1991,1991,304543.921,4829127.295,1,KING ST W
3072,LN11104,150,CI,120,1954,58,91.1,1,0.16,-79.26359871,43.70788092,157,4/4/1997,1997,323831.027,4840702.687,1,SIDFORD CRT
3944,LN4030473,150,CI,110,1957,58,167.8,1.5,0.16,-79.46729926,43.65401547,111,12/14/2013,2013,307406.294,4834649.413,1,COCKSFIELD AVE
4018,LN2002180,150,CI,95,1925,58,20.6,2,0.16,-79.40240848,43.68873317,154,1/24/1994,1994,312647.54,4838550.896,1,THE KINGSWAY
4424,LN4033767,150,CI,95,1954,58,241.2,2,0.16,-79.51053352,43.66057284,118,12/14/2010,2010,303863.625,4835372.76,1,WIGMORE DR
4564,LN2445749,150,CI,95,1955,58,225.4,2,0.16,-79.30302425,43.7394191,169,3/7/2006,2006,320650.044,4844182.528,1,RIVERLEA DR
4628,LN105226,200,CI,120,1960,58,133.2,1,0.16,-79.51510839,43.7279415,138,1/19/2008,2008,303564.779,4842904.185,1,SCARBOROUGH GOLF CLUB RD
4918,LN1353982,250,CI,95,1908,58,293.7,2,0.16,-79.5865171,43.6874306,160,11/23/2007,2007,297809.528,4838390.274,1,HIGH PARK AVE
5102,LN4035344,150,CI,95,1952,58,268.3,2,0.16,-79.25556603,43.76327769,160,10/23/1990,1990,324465.376,4846844.347,1,MODEL AVE
5108,LN2446621,150,UNK,95,1963,58,185.1,2,0.16,-79.29543747,43.71392243,149,2/2/1995,1995,321265.791,4841345.389,1,TAYLORWOOD DR
6186,LN1353425,150,CI,95,1912,58,101.9,2,0.16,-79.55224912,43.71654181,144.0471478,1/8/2012,2012,300577.638,4841611.929,1,YONGE ST
6263,LN4019510,300,CI,110,1963,58,97.8,1.5,0.16,-79.47503884,43.719307,179,10/26/2015,2015,306796.704,4841921.752,1,GREENWIN VILLAGE RD
